Title,Authors,url,Keywords
Target-based Surrogates for Stochastic Optimization,"['Jonathan Lavington', ' Sharan Vaswani', ' Reza Babanezhad', ' Mark Schmidt', ' Nicolas Le Roux']",https://icml.cc/virtual/2023/poster/24360,[]
Variational Mixture of HyperGenerators for Learning Distributions over Functions,"['Batuhan Koyuncu', ' Pablo Sanchez Martin', ' Ignacio Peis', ' Pablo Olmos', ' Isabel Valera']",https://icml.cc/virtual/2023/poster/23684,[]
Learning Distributions over Quantum Measurement Outcomes,"['Weiyuan Gong', ' Scott Aaronson']",https://icml.cc/virtual/2023/poster/24943,[]
Hyperbolic Representation Learning: Revisiting and Advancing,"['Menglin Yang', ' Min Zhou', ' ZHITAO YING', ' yankai Chen', ' Irwin King']",https://icml.cc/virtual/2023/poster/23476,[]
Model-Free Robust Average-Reward Reinforcement Learning,"['Yue Wang', ' Alvaro Velasquez', ' George Atia', ' Ashley Prater-Bennette', ' Shaofeng Zou']",https://icml.cc/virtual/2023/poster/25153,[]
Provably Convergent Schrödinger Bridge with Applications to Probabilistic Time Series Imputation,"['Yu Chen', ' Wei Deng', ' Shikai Fang', ' Fengpei Li', ' Tianjiao N Yang', ' Yikai Zhang', ' Kashif Rasul', ' Shandian Zhe', ' Anderson Schneider', ' Yuriy Nevmyvaka']",https://icml.cc/virtual/2023/poster/24369,[]
dugMatting: Decomposed-Uncertainty-Guided Matting,"['Jiawei Wu', ' Changqing Zhang', ' Zuoyong Li', ' Huazhu Fu', ' Xi Peng', ' Joey Tianyi Zhou']",https://icml.cc/virtual/2023/poster/25052,[]
FAIRER: Fairness as Decision Rationale Alignment,"['Li Tianlin', ' Qing Guo', ' Aishan Liu', ' Mengnan Du', ' Zhiming Li', ' Yang Liu']",https://icml.cc/virtual/2023/poster/25239,[]
Trompt: Towards a Better Deep Neural Network for Tabular Data,"['Kuan-Yu Chen', ' Ping-Han Chiang', ' Hsin-Rung Chou', ' Ting-Wei Chen', ' Tien-Hao Chang']",https://icml.cc/virtual/2023/poster/23922,[]
Specializing Smaller Language Models towards Multi-Step Reasoning,"['Yao Fu', ' Hao Peng', ' Litu Ou', ' Ashish Sabharwal', ' Tushar Khot']",https://icml.cc/virtual/2023/poster/23860,[]
Paging with Succinct Predictions,"['Antonios Antoniadis', ' Joan Boyar', ' Marek Elias', ' Lene M Favrholdt', ' Ruben Hoeksma', ' Kim S. Larsen', ' Adam Polak', ' Bertrand Simon']",https://icml.cc/virtual/2023/poster/23993,[]
Continuation Path Learning for Homotopy Optimization,"['Xi Lin', ' Zhiyuan Yang', ' Xiaoyuan Zhang', ' Qingfu Zhang']",https://icml.cc/virtual/2023/poster/24732,[]
Modeling Dynamic Environments with Scene Graph Memory,"['Andrey Kurenkov', ' Michael Lingelbach', ' Tanmay Agarwal', ' Emily Jin', ' Chengshu Li', ' Ruohan Zhang', ' Li Fei-Fei', ' Jiajun Wu', ' Silvio Savarese', ' Roberto Martín-Martín']",https://icml.cc/virtual/2023/poster/25164,[]
The Dormant Neuron Phenomenon in Deep Reinforcement Learning,"['Ghada Sokar', ' Rishabh Agarwal', ' Pablo Samuel Castro', ' Utku Evci']",https://icml.cc/virtual/2023/poster/25039,[]
ED-Batch: Efficient Automatic Batching of Dynamic Neural Networks via Learned Finite State Machines,"['Siyuan Chen', ' Pratik Fegade', ' Tianqi Chen', ' Phillip Gibbons', ' Todd Mowry']",https://icml.cc/virtual/2023/poster/23611,[]
GOAT: A Global Transformer on Large-scale Graphs,"['Kezhi Kong', ' Jiuhai Chen', ' John Kirchenbauer', ' Renkun Ni', ' C. Bayan Bruss', ' Tom Goldstein']",https://icml.cc/virtual/2023/poster/24243,[]
Slot-VAE: Object-Centric Scene Generation with Slot Attention,"['Yanbo Wang', ' Letao Liu', ' Justin Dauwels']",https://icml.cc/virtual/2023/poster/23484,[]
Unveiling The Mask of Position-Information Pattern Through the Mist of Image Features,"['Chieh Lin', ' Hung-Yu Tseng', ' Hsin-Ying Lee', ' Maneesh Singh', ' Ming-Hsuan Yang']",https://icml.cc/virtual/2023/poster/24932,[]
Streaming Submodular Maximization with Differential Privacy,"['Anamay Chaturvedi', ' Huy Nguyen', ' Thy Nguyen']",https://icml.cc/virtual/2023/poster/23990,[]
Can We Scale Transformers to Predict Parameters of Diverse ImageNet Models?,"['Boris Knyazev', ' DOHA HWANG', ' Simon Lacoste-Julien']",https://icml.cc/virtual/2023/poster/24569,[]
Direct Parameterization of Lipschitz-Bounded Deep Networks,"['Ruigang Wang', ' Ian Manchester']",https://icml.cc/virtual/2023/poster/24188,[]
Calibrating Multimodal Learning,"['Huan Ma', ' Qingyang Zhang', ' Changqing Zhang', ' Bingzhe Wu', ' Huazhu Fu', ' Joey Tianyi Zhou', ' Qinghua Hu']",https://icml.cc/virtual/2023/poster/24749,[]
Averaged Method of Multipliers for Bi-Level Optimization without Lower-Level Strong Convexity,"['Risheng Liu', ' Yaohua Liu', ' Wei Yao', ' Shangzhi Zeng', ' Jin Zhang']",https://icml.cc/virtual/2023/poster/24984,[]
GNN&GBDT-Guided Fast Optimizing Framework for Large-scale Integer Programming,"['Huigen Ye', ' Hua Xu', ' Hongyan Wang', ' Chengming WANG', ' Yu Jiang']",https://icml.cc/virtual/2023/poster/24107,[]
Non-asymptotic Properties of Individualized Treatment Rules from Sequentially Rule-Adaptive Trials,"['Daiqi Gao', ' Yufeng Liu', ' Donglin Zeng']",https://icml.cc/virtual/2023/poster/25656,[]
Tuning Computer Vision Models With Task Rewards,"['André Susano Pinto', ' Alexander Kolesnikov', ' Yuge Shi', ' Lucas Beyer', ' Xiaohua Zhai']",https://icml.cc/virtual/2023/poster/24110,[]
Parameter-Level Soft-Masking for Continual Learning,"['Tatsuya Konishi', ' Mori Kurokawa', ' Chihiro Ono', ' Zixuan Ke', ' Gyuhak Kim', ' Bing Liu']",https://icml.cc/virtual/2023/poster/24656,[]
A Toy Model of Universality: Reverse Engineering how Networks Learn Group Operations,"['Bilal Chughtai', ' Lawrence Chan', ' Neel Nanda']",https://icml.cc/virtual/2023/poster/24596,[]
Differentiable Tree Operations Promote Compositional Generalization,"['Paul Soulos', ' Edward Hu', ' Kate McCurdy', ' Yunmo Chen', ' Roland Fernandez', ' Paul Smolensky', ' Jianfeng Gao']",https://icml.cc/virtual/2023/poster/23453,[]
Proper Losses for Discrete Generative Models,"['Dhamma Kimpara', ' Rafael Frongillo', ' Bo Waggoner']",https://icml.cc/virtual/2023/poster/23508,[]
A Conditional Normalizing Flow for Accelerated Multi-Coil MR Imaging,"['Jeffrey Wen', ' Rizwan Ahmad', ' Phillip Schniter']",https://icml.cc/virtual/2023/poster/23820,[]
Attribute-Efficient PAC Learning of Low-Degree Polynomial Threshold Functions with Nasty Noise,"['Shiwei Zeng', ' Jie Shen']",https://icml.cc/virtual/2023/poster/25186,[]
"Neuro-Symbolic Continual Learning: Knowledge, Reasoning Shortcuts and Concept Rehearsal","['Emanuele Marconato', ' Gianpaolo Bontempo', ' ELISA FICARRA', ' Simone Calderara', ' Andrea Passerini', ' Stefano Teso']",https://icml.cc/virtual/2023/poster/23874,[]
Modeling Temporal Data as Continuous Functions with Stochastic Process Diffusion,"['Marin Biloš', ' Kashif Rasul', ' Anderson Schneider', ' Yuriy Nevmyvaka', ' Stephan Günnemann']",https://icml.cc/virtual/2023/poster/23676,[]
The Acquisition of Physical Knowledge in Generative Neural Networks,"['Luca M. Schulze Buschoff', ' Eric Schulz', ' Marcel Binz']",https://icml.cc/virtual/2023/poster/23833,[]
On the Global Convergence of Risk-Averse Policy Gradient Methods with Expected Conditional Risk Measures,"['Xian Yu', ' Lei Ying']",https://icml.cc/virtual/2023/poster/24409,[]
Efficiently predicting high resolution mass spectra with graph neural networks,"['Michael Murphy', ' Stefanie Jegelka', ' Ernest Fraenkel', ' Tobias Kind', ' David Healey', ' Thomas Butler']",https://icml.cc/virtual/2023/poster/24945,[]
Additive Causal Bandits with Unknown Graph,"['Alan Malek', ' Virginia Aglietti', ' Silvia Chiappa']",https://icml.cc/virtual/2023/poster/23574,[]
Weakly Supervised Disentangled Generative Causal Representation Learning,"['Xinwei Shen', ' Furui Liu', ' Hanze Dong', ' Qing Lian', ' Zhitang Chen', ' Tong Zhang']",https://icml.cc/virtual/2023/poster/25660,[]
Team Belief DAG: Generalizing the Sequence Form to Team Games for Fast Computation of Correlated Team Max-Min Equilibria via Regret Minimization,"['Brian Zhang', ' Gabriele Farina', ' Tuomas Sandholm']",https://icml.cc/virtual/2023/poster/24042,[]
Overcoming Simplicity Bias in Deep Networks using a Feature Sieve,"['Rishabh Tiwari', ' Pradeep Shenoy']",https://icml.cc/virtual/2023/poster/24006,[]
Complementary Attention for Multi-Agent Reinforcement Learning,"['Jianzhun Shao', ' Hongchang Zhang', ' Yun Qu', ' Chang Liu', ' Shuncheng He', ' Yuhang Jiang', ' Xiangyang Ji']",https://icml.cc/virtual/2023/poster/25030,[]
Weak Proxies are Sufficient and Preferable for Fairness with Missing Sensitive Attributes,"['Zhaowei Zhu', ' Yuanshun Yao', ' Jiankai Sun', ' Hang Li', ' Yang Liu']",https://icml.cc/virtual/2023/poster/25141,[]
High-dimensional Location Estimation via Norm Concentration for Subgamma Vectors,"['Shivam Gupta', ' Jasper Lee', ' Eric Price']",https://icml.cc/virtual/2023/poster/23492,[]
Stabilizing GANs' Training with Brownian Motion Controller,"['Tianjiao Luo', ' Ziyu Zhu', ' Jianfei Chen', ' Jun Zhu']",https://icml.cc/virtual/2023/poster/24275,[]
Is Learning Summary Statistics Necessary for Likelihood-free Inference?,"['Yanzhi Chen', ' Michael Gutmann', ' Adrian Weller']",https://icml.cc/virtual/2023/poster/25132,[]
Variational Curriculum Reinforcement Learning for Unsupervised Discovery of Skills,"['Seongun Kim', ' Kyowoon Lee', ' Jaesik Choi']",https://icml.cc/virtual/2023/poster/24631,[]
A Statistical Perspective on Retrieval-Based Models,"['Soumya Basu', ' Ankit Singh Rawat', ' Manzil Zaheer']",https://icml.cc/virtual/2023/poster/23537,[]
Regularizing Towards Soft Equivariance Under Mixed Symmetries,"['Hyunsu Kim', ' Hyungi Lee', ' Hongseok Yang', ' Juho Lee']",https://icml.cc/virtual/2023/poster/24647,[]
Neural FIM for learning Fisher information metrics from point cloud data,"['Oluwadamilola Fasina', ' Guillaume Huguet', ' Alexander Tong', ' Yanlei Zhang', ' Guy Wolf', ' Maximilian Nickel', ' Ian Adelstein', ' Smita Krishnaswamy']",https://icml.cc/virtual/2023/poster/23681,[]
"Trainability, Expressivity and Interpretability in Gated Neural ODEs","['Tim Kim', ' Tankut Can', ' Kamesh Krishnamurthy']",https://icml.cc/virtual/2023/poster/23547,[]
Coordinated Dynamic Bidding in Repeated Second-Price Auctions with Budgets,"['Yurong Chen', ' Qian Wang', ' Zhijian Duan', ' Haoran Sun', ' Zhaohua Chen', ' Xiang Yan', ' Xiaotie Deng']",https://icml.cc/virtual/2023/poster/24948,[]
NerfDiff: Single-image View Synthesis with NeRF-guided Distillation from 3D-aware Diffusion,"['Jiatao Gu', ' Alex Trevithick', ' Kai-En Lin', ' Joshua M Susskind', ' Christian Theobalt', ' Lingjie Liu', ' Ravi Ramamoorthi']",https://icml.cc/virtual/2023/poster/25123,[]
Nonlinear Causal Discovery with Latent Confounders,"['David Kaltenpoth', ' Jilles Vreeken']",https://icml.cc/virtual/2023/poster/23789,[]
Which Features are Learnt by Contrastive Learning? On the Role of Simplicity Bias in Class Collapse and Feature Suppression,"['Yihao Xue', ' Siddharth Joshi', ' Eric Gan', ' Pin-Yu Chen', ' Baharan Mirzasoleiman']",https://icml.cc/virtual/2023/poster/23564,[]
Traversing Between Modes in Function Space for Fast Ensembling,"['EungGu Yun', ' Hyungi Lee', ' Giung Nam', ' Juho Lee']",https://icml.cc/virtual/2023/poster/24321,[]
In Search for a Generalizable Method for Source Free Domain Adaptation,"['Malik Boudiaf', ' tom denton', ' Bart van Merrienboer', ' Vincent Dumoulin', ' Eleni Triantafillou']",https://icml.cc/virtual/2023/poster/23939,[]
The Regret of Exploration and the Control of Bad Episodes in Reinforcement Learning,"['Victor Boone', ' Bruno Gaujal']",https://icml.cc/virtual/2023/poster/24008,[]
Minimal Width for Universal Property of Deep RNN,"['Chang hoon Song', ' Geonho Hwang', ' Jun ho Lee', ' Myungjoo Kang']",https://icml.cc/virtual/2023/poster/25668,[]
Self-Repellent Random Walks on General Graphs - Achieving Minimal Sampling Variance via Nonlinear Markov Chains,"['Vishwaraj Doshi', ' Jie Hu', ' Do-Young Eun']",https://icml.cc/virtual/2023/poster/23535,[]
ProtST: Multi-Modality Learning of Protein Sequences and Biomedical Texts,"['Minghao Xu', ' Xinyu Yuan', ' Santiago Miret', ' Jian Tang']",https://icml.cc/virtual/2023/poster/25247,[]
Are Neurons Actually Collapsed? On the Fine-Grained Structure in Neural Representations,"['Yongyi Yang', ' Jacob Steinhardt', ' Wei Hu']",https://icml.cc/virtual/2023/poster/23463,[]
Generalized Teacher Forcing for Learning Chaotic Dynamics,"['Florian Hess', ' Zahra Monfared', ' Manuel Brenner', ' Daniel Durstewitz']",https://icml.cc/virtual/2023/poster/24610,[]
One-vs-the-Rest Loss to Focus on Important Samples in Adversarial Training,"['Sekitoshi Kanai', "" Shin'ya Yamaguchi"", ' Masanori Yamada', ' Hiroshi Takahashi', ' Kentaro Ono', ' Yasutoshi Ida']",https://icml.cc/virtual/2023/poster/24734,[]
Topological Singularity Detection at Multiple Scales,"['Julius Von Rohrscheidt', ' Bastian Rieck']",https://icml.cc/virtual/2023/poster/24751,[]
An Instrumental Variable Approach to Confounded Off-Policy Evaluation,"['Yang Xu', ' Jin Zhu', ' Chengchun Shi', ' Shikai Luo', ' Rui Song']",https://icml.cc/virtual/2023/poster/24196,[]
Learning Perturbations to Explain Time Series Predictions,['Joseph Enguehard'],https://icml.cc/virtual/2023/poster/24182,[]
Cross-Entropy Loss Functions: Theoretical Analysis and Applications,"['Anqi Mao', ' Mehryar Mohri', ' Yutao Zhong']",https://icml.cc/virtual/2023/poster/24086,[]
A Distribution Optimization Framework for Confidence Bounds of Risk Measures,"['Hao Liang', ' Zhi-Quan Luo']",https://icml.cc/virtual/2023/poster/24714,[]
Towards Understanding Generalization of Macro-AUC in Multi-label Learning,"['Guoqiang Wu', ' Chongxuan Li', ' Yilong Yin']",https://icml.cc/virtual/2023/poster/23834,[]
Nearly Optimal Algorithms with Sublinear Computational Complexity for Online Kernel Regression,"['JUNFAN LI', ' Shizhong Liao']",https://icml.cc/virtual/2023/poster/25143,[]
Wasserstein Barycenter Matching for Graph Size Generalization of Message Passing Neural Networks,"['Xu Chu', ' Yujie Jin', ' Xin Wang', ' Shanghang Zhang', ' Yasha Wang', ' Wenwu Zhu', ' Hong Mei']",https://icml.cc/virtual/2023/poster/24949,[]
Learning to Optimize Differentiable Games,"['Xuxi Chen', ' Nelson Vadori', ' Tianlong Chen', ' Zhangyang “Atlas” Wang']",https://icml.cc/virtual/2023/poster/24998,[]
$\pi$-Tuning: Transferring Multimodal Foundation Models with Optimal Multi-task Interpolation,"['CHENGYUE WU', ' Teng Wang', ' Yixiao Ge', ' Zeyu Lu', ' Ruisong Zhou', ' Ying Shan', ' Ping Luo']",https://icml.cc/virtual/2023/poster/24642,[]
Learning Deep Time-index Models for Time Series Forecasting,"['Gerald Woo', ' Chenghao Liu', ' Doyen Sahoo', ' Akshat Kumar', ' Steven Hoi']",https://icml.cc/virtual/2023/poster/24424,[]
All in a Row: Compressed Convolution Networks for Graphs,"['Junshu Sun', ' Shuhui Wang', ' XINZHE HAN', ' Zhe Xue', ' Qingming Huang']",https://icml.cc/virtual/2023/poster/25222,[]
Adversarial robustness of amortized Bayesian inference,"['Manuel Gloeckler', ' Michael Deistler', ' Jakob Macke']",https://icml.cc/virtual/2023/poster/23637,[]
Robust Counterfactual Explanations for Neural Networks With Probabilistic Guarantees,"['Faisal Hamman', ' Erfaun Noorani', ' Saumitra Mishra', ' Daniele Magazzeni', ' Sanghamitra Dutta']",https://icml.cc/virtual/2023/poster/23524,[]
Learning-augmented private algorithms for multiple quantile release,"['Mikhail Khodak', ' Kareem Amin', ' Travis Dick', ' Sergei Vassilvitskii']",https://icml.cc/virtual/2023/poster/23765,[]
Estimating the Contamination Factor's Distribution in Unsupervised Anomaly Detection,"['Lorenzo Perini', ' Paul Buerkner', ' Arto Klami']",https://icml.cc/virtual/2023/poster/24694,[]
ClusterFuG: Clustering Fully connected Graphs by Multicut,"['Ahmed Abbas', ' Paul Swoboda']",https://icml.cc/virtual/2023/poster/25135,[]
Do Perceptually Aligned Gradients Imply Robustness?,"['Roy Ganz', ' Bahjat Kawar', ' Michael Elad']",https://icml.cc/virtual/2023/poster/24033,[]
Less is More: Task-aware Layer-wise Distillation for Language Model Compression,"['Chen Liang', ' Simiao Zuo', ' Qingru Zhang', ' Pengcheng He', ' Weizhu Chen', ' Tuo Zhao']",https://icml.cc/virtual/2023/poster/24684,[]
A General Theory for Federated Optimization with Asynchronous and Heterogeneous Clients Updates,"['Yann Fraboni', ' Richard Vidal', ' Laetitia Kameni', ' Marco Lorenzi']",https://icml.cc/virtual/2023/poster/25674,[]
Provable Data Subset Selection For Efficient Neural Networks Training,"['Morad Tukan', ' Samson Zhou', ' Alaa Maalouf', ' Daniela Rus', ' Vladimir Braverman', ' Dan Feldman']",https://icml.cc/virtual/2023/poster/24440,[]
Banker Online Mirror Descent: A Universal Approach for Delayed Online Bandit Learning,"['Jiatai Huang', ' Yan Dai', ' Longbo Huang']",https://icml.cc/virtual/2023/poster/24900,[]
Automatically marginalized MCMC in probabilistic programming,"['Jinlin Lai', ' Javier Burroni', ' Hui Guan', ' Daniel Sheldon']",https://icml.cc/virtual/2023/poster/25078,[]
The Statistical Benefits of Quantile Temporal-Difference Learning for Value Estimation,"['Mark Rowland', ' Yunhao Tang', ' Clare Lyle', ' Remi Munos', ' Marc Bellemare', ' Will Dabney']",https://icml.cc/virtual/2023/poster/23561,[]
GFlowOut: Dropout with Generative Flow Networks,"['Dianbo Liu', ' Moksh Jain', ' Bonaventure F. P. Dossou', ' Qianli Shen', ' Salem Lahlou', ' Anirudh Goyal', ' Nikolay Malkin', ' Chris Emezue', ' Dinghuai Zhang', ' Nadhir Hassen', ' Xu Ji', ' Kenji Kawaguchi', ' Yoshua Bengio']",https://icml.cc/virtual/2023/poster/24213,[]
Adapting to game trees in zero-sum imperfect information games,"['Côme Fiegel', ' Pierre Menard', ' Tadashi Kozuno', ' Remi Munos', ' Vianney Perchet', ' Michal Valko']",https://icml.cc/virtual/2023/poster/24235,[]
Nesterov Meets Optimism: Rate-Optimal Separable Minimax Optimization,"['Chris Junchi Li', ' Angela Yuan', ' Gauthier Gidel', ' Quanquan Gu', ' Michael Jordan']",https://icml.cc/virtual/2023/poster/25198,[]
Optimal Stochastic Non-smooth Non-convex Optimization through Online-to-Non-convex Conversion,"['Ashok Cutkosky', ' Harsh Mehta', ' Francesco Orabona']",https://icml.cc/virtual/2023/poster/23784,[]
Improving Adversarial Robustness of Deep Equilibrium Models with Explicit Regulations Along the Neural Dynamics,"['Zonghan Yang', ' Peng Li', ' Tianyu Pang', ' Yang Liu']",https://icml.cc/virtual/2023/poster/24207,[]
On the Training Instability of Shuffling SGD with Batch Normalization,"['David X. Wu', ' Chulhee Yun', ' Suvrit Sra']",https://icml.cc/virtual/2023/poster/24464,[]
Do Embodied Agents Dream of Pixelated Sheep: Embodied Decision Making using Language Guided World Modelling,"['Kolby Nottingham', ' Prithviraj Ammanabrolu', ' Alane Suhr', ' Yejin Choi', ' Hannaneh Hajishirzi', ' Sameer Singh', ' Roy Fox']",https://icml.cc/virtual/2023/poster/24286,[]
RLEG: Vision-Language Representation Learning with Diffusion-based Embedding Generation,"['Liming Zhao', ' Kecheng Zheng', ' Yun Zheng', ' Deli Zhao', ' Jingren Zhou']",https://icml.cc/virtual/2023/poster/25118,[]
Horizon-Free and Variance-Dependent Reinforcement Learning for Latent Markov Decision Processes,"['Runlong Zhou', ' Ruosong Wang', ' Simon Du']",https://icml.cc/virtual/2023/poster/24822,[]
Conditions and Assumptions for Constraint-based Causal Structure Learning,"['Kayvan Sadeghi', ' Terry Soo']",https://icml.cc/virtual/2023/poster/25639,[]
Byzantine-Robust Learning on Heterogeneous Data via Gradient Splitting,"['Yuchen Liu', ' Chen Chen', ' Lingjuan Lyu', ' Fangzhao Wu', ' Sai Wu', ' Gang Chen']",https://icml.cc/virtual/2023/poster/24965,[]
ClimaX: A foundation model for weather and climate,"['Tung Nguyen', ' Johannes Brandstetter', ' Ashish Kapoor', ' Jayesh K. Gupta', ' Aditya Grover']",https://icml.cc/virtual/2023/poster/24136,[]
Towards a better understanding of representation dynamics under TD-learning,"['Yunhao Tang', ' Remi Munos']",https://icml.cc/virtual/2023/poster/24887,[]
Self-supervised learning of Split Invariant Equivariant representations,"['Quentin Garrido', ' Laurent Najman', ' Yann LeCun']",https://icml.cc/virtual/2023/poster/24202,[]
From Robustness to Privacy and Back,"['Hilal Asi', ' Jonathan Ullman', ' Lydia Zakynthinou']",https://icml.cc/virtual/2023/poster/24344,[]
Infinite Action Contextual Bandits with Reusable Data Exhaust,"['Mark Rucker', ' Yinglun Zhu', ' Paul Mineiro']",https://icml.cc/virtual/2023/poster/24353,[]
Principled Acceleration of Iterative Numerical Methods Using Machine Learning,"['Sohei Arisaka', ' Qianxiao Li']",https://icml.cc/virtual/2023/poster/23718,[]
Infusing Lattice Symmetry Priors in Attention Mechanisms for Sample-Efficient Abstract Geometric Reasoning,"['Mattia Atzeni', ' Mrinmaya Sachan', ' Andreas Loukas']",https://icml.cc/virtual/2023/poster/23668,[]
DUET: 2D Structured and Approximately Equivariant Representations,"['Xavi Suau', ' Federico Danieli', ' T. Anderson Keller', ' Arno Blaas', ' Chen Huang', ' Jason Ramapuram', ' Dan Busbridge', ' Luca Zappella']",https://icml.cc/virtual/2023/poster/23836,[]
Sliced-Wasserstein on Symmetric Positive Definite Matrices for M/EEG Signals,"['Clément Bonet', ' Benoît Malézieux', ' alain rakotomamonjy', ' Lucas Drumetz', ' Thomas Moreau', ' Matthieu Kowalski', ' Nicolas Courty']",https://icml.cc/virtual/2023/poster/24890,[]
Estimating Heterogeneous Treatment Effects: Mutual Information Bounds and Learning Algorithms,"['Xingzhuo Guo', ' Yuchen Zhang', ' Jianmin Wang', ' Mingsheng Long']",https://icml.cc/virtual/2023/poster/25174,[]
BNN-DP: Robustness Certification of Bayesian Neural Networks via Dynamic Programming,"['Steven Adams', ' Andrea Patane', ' Morteza Lahijanian', ' Luca Laurenti']",https://icml.cc/virtual/2023/poster/23788,[]
Fast Algorithms for Distributed k-Clustering with Outliers,"['Junyu Huang', ' Qilong Feng', ' Ziyun Huang', ' Jinhui Xu', ' Jianxin Wang']",https://icml.cc/virtual/2023/poster/23984,[]
AutoCoreset: An Automatic Practical Coreset Construction Framework,"['Alaa Maalouf', ' Morad Tukan', ' Vladimir Braverman', ' Daniela Rus']",https://icml.cc/virtual/2023/poster/24432,[]
Hardness of Independent Learning and Sparse Equilibrium Computation in Markov Games,"['Dylan Foster', ' Noah Golowich', ' Sham Kakade']",https://icml.cc/virtual/2023/poster/24895,[]
Test-time Adaptation with Slot-Centric Models,"['Mihir Prabhudesai', ' Anirudh Goyal', ' Sujoy Paul', ' Sjoerd van Steenkiste', ' Mehdi S. M. Sajjadi', ' Gaurav Aggarwal', ' Thomas Kipf', ' Deepak Pathak', ' Katerina Fragkiadaki']",https://icml.cc/virtual/2023/poster/23805,[]
When does Privileged information Explain Away Label Noise?,"['Guillermo Ortiz Jimenez', ' Mark Collier', ' Anant Nawalgaria', "" Alexander D'Amour"", ' Jesse Berent', ' Rodolphe Jenatton', ' Efi Kokiopoulou']",https://icml.cc/virtual/2023/poster/23890,[]
Learning to Learn from APIs: Black-Box Data-Free Meta-Learning,"['Zixuan Hu', ' Li Shen', ' Zhenyi Wang', ' Baoyuan Wu', ' Chun Yuan', ' Dacheng Tao']",https://icml.cc/virtual/2023/poster/25049,[]
Revisiting Weighted Aggregation in Federated Learning with Neural Networks,"['Zexi Li', ' Tao Lin', ' Xinyi Shang', ' Chao Wu']",https://icml.cc/virtual/2023/poster/24892,[]
Orthogonality-Enforced Latent Space in Autoencoders: An Approach to Learning Disentangled Representations,"['jaehoon cha', ' Jeyan Thiyagalingam']",https://icml.cc/virtual/2023/poster/24977,[]
Why Target Networks Stabilise Temporal Difference Methods,"['Mattie Fellows', ' Matthew Smith', ' Shimon Whiteson']",https://icml.cc/virtual/2023/poster/23599,[]
Understanding the Complexity Gains of Single-Task RL with a Curriculum,"['Qiyang Li', ' Yuexiang Zhai', ' Yi Ma', ' Sergey Levine']",https://icml.cc/virtual/2023/poster/24623,[]
Minimax estimation of discontinuous optimal transport maps: The semi-discrete case,"['Aram-Alexandre Pooladian', ' Vincent Divol', ' Jonathan Niles-Weed']",https://icml.cc/virtual/2023/poster/23987,[]
Unscented Autoencoder,"['Faris Janjoš', ' Lars Rosenbaum', ' Maxim Dolgov', ' J. Marius Zoellner']",https://icml.cc/virtual/2023/poster/24721,[]
Internet Explorer: Targeted Representation Learning on the Open Web,"['Alexander Li', ' Ellis Brown', ' Alexei Efros', ' Deepak Pathak']",https://icml.cc/virtual/2023/poster/23489,[]
"A Unified Audio-Visual Learning Framework for Localization, Separation, and Recognition","['Shentong Mo', ' Pedro Morgado']",https://icml.cc/virtual/2023/poster/25216,[]
Adaptive Smoothing Gradient Learning for Spiking Neural Networks,"['Ziming Wang', ' Runhao Jiang', ' Shuang Lian', ' Rui Yan', ' Huajin Tang']",https://icml.cc/virtual/2023/poster/24194,[]
DRCFS: Doubly Robust Causal Feature Selection,"['Francesco Quinzan', ' Ashkan Soleymani', ' Patrick Jaillet', ' Cristian R. Rojas', ' Stefan Bauer']",https://icml.cc/virtual/2023/poster/23511,[]
Causal Proxy Models for Concept-based Model Explanations,"['Zhengxuan Wu', "" Karel D'Oosterlinck"", ' Atticus Geiger', ' Amir Zur', ' Christopher Potts']",https://icml.cc/virtual/2023/poster/24922,[]
A Study of Global and Episodic Bonuses for Exploration in Contextual MDPs,"['Mikael Henaff', ' Minqi Jiang', ' Roberta Raileanu']",https://icml.cc/virtual/2023/poster/23691,[]
On Coresets for Clustering in Small Dimensional Euclidean spaces,"['Lingxiao Huang', ' Ruiyuan Huang', ' Zengfeng Huang', ' Xuan Wu']",https://icml.cc/virtual/2023/poster/23929,[]
Input Perturbation Reduces Exposure Bias in Diffusion Models,"['Mang Ning', ' Enver Sangineto', ' Angelo Porrello', ' Simone Calderara', ' Rita Cucchiara']",https://icml.cc/virtual/2023/poster/23960,[]
SpENCNN: Orchestrating Encoding and Sparsity for Fast Homomorphically Encrypted Neural Network Inference,"['Ran Ran', ' Xinwei Luo', ' Wei Wang', ' Tao Liu', ' Gang Quan', ' Xiaolin Xu', ' Caiwen Ding', ' Wujie Wen']",https://icml.cc/virtual/2023/poster/24295,[]
